,tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time
1536,1504738278708285441,1482978213190062081,"$Cei Camber Energy \ OIL $ Gas  🚀

#Aktien #Börse #Tradegate #Bank #Oil #Öl #Gas #LPG #Energie #energy #Yacht #BoycottMcDonalds #Diesel #Tank #Benzin #Deutschland #Deutsch #Bayern #Sachsen #Schwaben #Oesterreich #Schweiz #München #Berlin #Hamburg",en,2022-03-18 08:35:36+00:00,0,21,6,1818,3,0,0,2022-05-07 11:06:56
1535,1504742681552904192,4838660861,"@Finanzpilotin Es zeigt dir die Börsenplätze an, an der das Wertpapier gelistet ist. Die Frage ist, ob dein Broker dort handeln kann/darf. Bei der ING kannst du z.b. nicht in der Schweiz handeln.",de,2022-03-18 08:53:06+00:00,0,37,346,604,0,0,0,2022-05-07 11:06:56
1534,1504747754442178561,1495798119728046082,@sinichol @Nigel_Farage Our GDP is slightly higher based on a financial sector that launders money and threatens to run off to Switzerland at the slightest whiff of oversight. Who do you think is building the worlds infrastructure?,en,2022-03-18 09:13:16+00:00,0,8,58,281,0,0,1,2022-05-07 11:06:56
1533,1504763812028813312,1250875475100123137,"Currency against USD, past month.

Australia: +2.8%
Canada: +1.2%
Brazil: +1.2%
South Africa: +1.1%

China: -0.7%
Mexico: -0.8%
Switzerland: -2%
Euro:-2.1%
India: -2.1%
UK: -3.2%
Japan: -3.8%
Turkey: -8.1%
Russia: -28.7%

#currency #Finance #forex #USD",en,2022-03-18 10:17:04+00:00,0,490,82,1301,0,0,1,2022-05-07 11:06:56
1532,1504784469991043114,1435998449946791944,"Finews: ""Maybe the Swiss National Bank Should Invest in Bitcoin.""  Bitcoin Suisse chair Luzius Meisser, along with thirty other shareholders of the SNB, have requested the central bank invest in #Bitcoin , according to an interview in «Netzwoche».

Fingers crossed! 🇨🇭",en,2022-03-18 11:39:09+00:00,0,4,92,168,0,0,2,2022-05-07 11:06:56
1531,1504785468126281728,331624645,"WARRANTS SCHWEIZ: Kein Plain Vanilla Warrant realisiert siebenstellige Prämienvolumen. Drei ROG-, zwei DAX-, NOVN-, SMI-, UBSG-Warrants erreichen die Top20. Vier Aktienindex- und sechzehn Aktien-Optionsscheine erreichen die Top20.",de,2022-03-18 11:43:07+00:00,1,3244,3810,81800,0,0,0,2022-05-07 11:06:56
1530,1504795505716572162,1486668834199199747,"UBS Group AG has increased its stake in a Chinese securities joint venture to 67% from 51%, the Swiss bank said on Friday, as it seeks to bolster its presence in the world's second-largest economy. -Reuters",en,2022-03-18 12:23:00+00:00,0,55,33,11697,0,0,0,2022-05-07 11:06:56
1529,1504817985298571288,10292482,"@KersevanRoberto @s6vm_ No, not really. Banks are maybe 10% of Swiss GDP.

What fuels Switzerland are SMEs, of which there are zillions.

Over here, being an entrepreneur is not a bad thing, like it is in Italy, and in France too, to a lesser extent.

Less state and more markets, easy peasy. 🤷🏻‍♂️❤️🇨🇭",en,2022-03-18 13:52:20+00:00,0,1717,2658,31469,0,0,0,2022-05-07 11:06:56
1528,1504827977858699268,16476596,"@cliffnuttman Countries with lower inflation:
China
Japan
Saudi Arabia
Indonesia
Switzerland
Australia
France
South Korea
Singapore
Germany
United Kingdom
Canada
Italy
South Africa
Euro Area
India
Netherlands
Spain",en,2022-03-18 14:32:02+00:00,0,5806,1637,13127,0,0,1,2022-05-07 11:06:56
1527,1504834655652036630,2179477597,"@john_the_wise @visegrad24 Ireland or Switzerland are surrounded by NATO and seem to be doing fine.(with way more gdp/capita and life expectancy than the average Russian). NATO is also ""up to the borders"" of Sweden and it is doing fine too.

How strange. 🤔",en,2022-03-18 14:58:35+00:00,30,480,386,2069,0,0,0,2022-05-07 11:06:56
1526,1504835961842188303,1416484610,"@RobinThick558 @PWongaroon @zerohedge all bank swiss bank accounts will have a negative interest of 0.75%, however, banks are free to chose to what amount will be affected by the interest rate or not.

to be more precised, banks had to define which amount was not impacting negativelly the middle class 4/x",en,2022-03-18 15:03:46+00:00,0,1,17,50,0,0,2,2022-05-07 11:06:56
1525,1504840053788401664,992432232584372224,"@AndrewHClark All true.  Back in 1978-79, they mused on the idea of pricing oil in D-marks, Swiss Francs, or gold in response to the ""Jimmy Carter"" dollar being devalued by high inflation and a weak foreign policy.",en,2022-03-18 15:20:02+00:00,0,31,75,3968,0,0,0,2022-05-07 11:06:56
1524,1504847471146676227,1397627283347853326,"@WeWuzDutchman @SolAmericae @gardenshard Baumols has more to do with inflation than it does real prices, also, it doesn’t account for the increase in quality of the goods and services that are being paid for. 

Also, it’s not like it’s unaffordable for the Swiss people, they make enough money to afford high quality care",en,2022-03-18 15:49:30+00:00,1,70,109,2263,0,0,0,2022-05-07 11:06:56
1523,1504851371186692098,3069913030,"@europCH @filmgesetzja @Frontex_Ja Streaminganbieter zu zwingen, Geld in der Schweiz zu investieren, ist doch eher das Gegenteil einer europäischen Offenheit und protektionistisch. 🤔
@filmquote_nein",de,2022-03-18 16:05:00+00:00,4,90,759,915,0,0,0,2022-05-07 11:06:56
1522,1504870521183383554,1500227293716824066,"@dinglydelboy @catturd2 The country was humming like a Swiss watch. Inflation was low. My 401k was hitting almost 30%. Gas was $2.00, the border was quieting down. Stock market as booming. But I guess mean tweets cancel all that huh ??",en,2022-03-18 17:21:06+00:00,1,15,115,335,0,0,0,2022-05-07 11:06:56
1521,1504896795654201344,535913183,"Other European markets higher on Friday, 03/18/2022: Euronext 100 +0.93% at 1,263.60, higher for the week, Euro Stoxx 50 +0.44% at 3,902.44, higher for the week, Swiss Market Index +1.02% at 12,184.99, higher for the week.",en,2022-03-18 19:05:30+00:00,2,10012,575,59516,0,0,0,2022-05-07 11:06:56
1520,1504912419386187786,27679065,@stefsapp @GolfGuy77 @JMitzak Maybe with the Swiss exchange rate...,en,2022-03-18 20:07:35+00:00,1,8789,636,12360,0,0,1,2022-05-07 11:06:56
1519,1504915027580665861,446502249,"@Dineen20Dineen @tgmurta @stone2635 Sure. They were pretty pictures. In the real world, our economy is totally linked to Europe and the real currency in which all EU countries, even Swiss, trade is €. Even if they have Zloty, krona, whatever. Euro rules like once £ sterling did.",en,2022-03-18 20:17:57+00:00,1,395,597,44940,0,0,0,2022-05-07 11:06:56
1518,1504915675067953157,258001300,"@JenGin71 @EAK22015 You'd be paying negative interest if you held 200 billion SFR cash in a Swiss bank account, though, because the Swiss are always anxious about their exchange rate with the Euro, and people buying billions of francs drives the franc up. So keep your kleptocracy loot in USD or EUR.",en,2022-03-18 20:20:31+00:00,1,145,103,47731,0,0,0,2022-05-07 11:06:56
1517,1504933004178857985,1883340332,"@susan_dolma @AlbinMeyerCH Das Gesundheitssystem in der Schweiz ist super. keine Frage.
Nach den USA ist es auch das Zweitteuerste der Welt. (Kosten/BIP)

Evidenzbasiert? Naja.

Über Varizellen- und Rotavirusimpfungsempfehlungen müssten wir dann z.B. noch mal reden.
Da steckt jede Menge Ideologie drin.",de,2022-03-18 21:29:23+00:00,0,952,1384,21968,0,0,1,2022-05-07 11:06:56
1516,1505065914194022408,295945814,"@RobJ_87 Idk as the European club, why invest resources into developing him (because he's not going to walk into any team from day one, it's going to take time) to have him leave after just one year?

Rumoured to be Austrian and Swiss clubs interested.",en,2022-03-19 06:17:31+00:00,1,689,1081,1648,0,0,2,2022-05-07 11:06:56
1515,1505074020907110404,14512645,"4/n
Nun noch zur Definition von ""kriminell"". Normalerweise darf man jemanden ""kriminell"" nennen, der von einem Gericht verurteilt wurde. 

Und ja, eine rassistische Abwertung wie die von Aesschi ist in der Schweiz ziemlich sicher kriminell. Aber das werden wir rausfinden, nicht?",de,2022-03-19 06:49:44+00:00,83,13551,4714,64990,1,0,1,2022-05-07 11:06:56
1514,1505147615457034242,893571681524088832,@irenefarren @invest_ez Switzerland has 3x salary though,en,2022-03-19 11:42:10+00:00,1,1620,1799,68559,0,0,0,2022-05-07 11:06:56
1513,1505154526164176899,1434877003954536448,@prvt_Tobsch ich dachte schweiz und österreich hätten irgendeine andere Währung,de,2022-03-19 12:09:38+00:00,2,257,134,39238,0,0,3,2022-05-07 11:06:56
1512,1505184983949971467,2449605309,"@homespacenz @OliverChoi10 @BallouxFrancois Cases are indeed going up (tho the rate of growth is slowing) &amp; then they'll go down. And probably up again sometime, &amp; down again. And that's what will keep happening. Increasing numbers of countries are accepting this, inc us, Denmark, Netherlands, Switzerland. Rest will follow",en,2022-03-19 14:10:39+00:00,3,60,167,1282,0,0,1,2022-05-07 11:06:56
1511,1505187772407042052,1324754108499156992,@mat_schmaltz @PierrePoilievre Of course massive overspending by the LPC had no bearing on inflation. Of course it’s interesting to note that Switzerland has in inflation rate of 2.2%,en,2022-03-19 14:21:44+00:00,0,61,86,23523,0,1,0,2022-05-07 11:06:56
1510,1505191504037531649,532912995,"Swiss hat die neue Premium Economy präsentiert.
Sie erfüllt die wichtigsten Kundenwüsche
Verbesserte Kulinarik
Beste Unterhaltung auf 15,7 Display
Online Checkin
Nachhaltiges Necessaire
Doppeltes Freigepäck.

Ach ja und ein klein bisschen mehr Beinfreiheit.",de,2022-03-19 14:36:34+00:00,7,2023,1742,33367,0,0,1,2022-05-07 11:06:56
1509,1505196492633837573,938044883486507008,"Oliver Classen, media officer at the Swiss NGO Public Eye, says that ""this sector accounts for a much larger part of the GDP in Switzerland than tourism or the machinery industry.""",en,2022-03-19 14:56:23+00:00,0,112,1646,5349,0,0,1,2022-05-07 11:06:56
1508,1505197709610950668,1375136411381272577,"@Miss_Pellin @petty_dawn @joeygilbertinc @elonmusk Your argument is like a big hunk of Swiss cheese.  You cannot compare those two unemployment rates when the economy was basically shutdown vs economy opening up. To be fair, Trump acted on information he had at that time.  Governors took it to the next level.",en,2022-03-19 15:01:13+00:00,0,3,46,688,0,0,0,2022-05-07 11:06:56
1507,1505203892698632197,1397601640631394307,"@manofteas @emollick Less than Luxembourg, Norway, Switzerland and a few others. But it is the LARGE country with highest GDP per capita (nominal or PPP), as well as highest median income.",en,2022-03-19 15:25:48+00:00,0,771,898,7314,0,0,1,2022-05-07 11:06:56
1506,1505205011621429248,2309328248,"@lylepratt @XorrTGJ @LukeGromen @S_Mikhailovich But they could trade their $ for *literally anything else*: Swiss franc, gold, land, etc.
Interest rates and the basis trade is a huge part of ForEx",en,2022-03-19 15:30:14+00:00,1,661,597,4001,0,0,2,2022-05-07 11:06:56
1505,1505221645035790339,810577974,"@skeptencephalon @KSlanchev @ERC_Research I haven’t done that this year. By population it is even worse. UK, Switzerland and Israel have a combined population of Visegrad four. Look at the number of grants. By GDP on research, there is a correlation. This is entirely our own fault. I admit that.",en,2022-03-19 16:36:20+00:00,2,8418,1176,25824,0,0,0,2022-05-07 11:06:56
1504,1505231006680367104,1427385663016611842,Moving away from a neutral stance and lagging behind in the global rate hike cycle could be a game changer for the Swiss franc. Monitoring the swiss trade balance indicator will be essential in the coming months for those who trade $CHF. #forex,en,2022-03-19 17:13:32+00:00,0,9,6,49,0,0,0,2022-05-07 11:06:56
1503,1505278732868755464,1478346566641586180,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-03-19 20:23:11+00:00,9,8,45,311,8,0,1,2022-05-07 11:06:56
1502,1505291600573968394,1476311173389856773,@Quackperor invest in gold and silver and keep it in a swiss bank.,en,2022-03-19 21:14:19+00:00,2,465,571,4438,0,0,1,2022-05-07 11:06:56
1501,1505298495598587904,203217137,"@Cryptoverse131 @Danielhubler21 @allo_diba @CudgelForChange @Timcast Afr. Americans operate (purchase, vote) as a social group w/ 1.3 trillion dollars in total buying power. Equivalent to the GDP of the Netherlands, Indonesia, and Switzerland. Neutralizing, then controlling said group’s $1.3 trillion in buying power for globalists was the goal.",en,2022-03-19 21:41:43+00:00,1,493,360,17624,0,0,0,2022-05-07 11:06:56
1500,1505360800520675330,705060452,"An experiment.

Without looking it up, what's the GDP of South Korea?

I'll give some reference points:

US = $23 trillion
UK = $3.1 trillion
Russia = $1.6 trillion
Switzerland = $810 billion
Norway = $450 billion",en,2022-03-20 01:49:17+00:00,9,27230,1274,12170,1,0,12,2022-05-07 11:06:56
1499,1505382934588633089,963341605041209344,"@_the_culture @SafirJaeger @Gr82BUs @visegrad24 Yeah this isn’t true. The US has utter economic domination, and the next most traded currencies (Euro, Yen, GBP, etc) are US allies.  The west basically controls the world’s economy, the ruble is in huge decline due to sanctions. Renminbi is 8th, behind the Swiss Franc.",en,2022-03-20 03:17:14+00:00,4,9,41,169,0,0,1,2022-05-07 11:06:56
1498,1505402861919866888,2648631086,"@AlanMCole + Switzerland + Norway + Iceland + Taiwan + Singapore (kinda) + Colombia + Chile

~2.5 trillion more GDP there

I’m sure I could round up another half trillion from Caribbean/Pacific island states and some other Latin American states like Costa Rica/Panama so call it 3 total",en,2022-03-20 04:36:25+00:00,7,884,1805,16641,0,1,1,2022-05-07 11:06:56
1497,1505433258732961794,1449979991630954499,"“Exchange-traded funds in Switzerland, Germany and Sweden are the easiest and safest way for people to invest, but in the UK these have been banned for retail investors #forex",en,2022-03-20 06:37:13+00:00,0,26,1191,843,0,0,0,2022-05-07 11:06:56
1496,1505466338378383361,2783773704,"@joncoopertweets Will it not deliver a body blow to Swiss economy whose neutrality remains intact,not attacked for a reason?For d big bad guys who r receivers of stolen wealth of their nations which r parked in Swiss banks to fuel Swiss economy n protect ill gotten gains-system not to b disturbed",en,2022-03-20 08:48:39+00:00,1,44,35,7922,1,1,0,2022-05-07 11:06:56
1495,1505488076952547328,67584573,"@hiltonholloway Switzerland tends to lead on the banking, UK on everything else. Behind many doors in Mayfair are the multi-family offices that help invest/launder the proceeds",en,2022-03-20 10:15:02+00:00,1,1212,319,191312,0,0,0,2022-05-07 11:06:56
1494,1505493038092754944,71052422,"@jirisuchy_ @Swiss_Mountain @Kemmitt @LuisDiasSilvaJR @SamRamani2 Which won't last them that long anyways. I'm not really sure of any point you are trying to make here or any other comment in this single thread.

Russia is going to lose this war. They're economy will collapse.",en,2022-03-20 10:34:45+00:00,0,408,584,2724,0,0,0,2022-05-07 11:06:56
1493,1505504707825082370,467463940,Die Löhne in der Schweiz steigen dieses Jahr um 1.2%. Die Inflation dürfte um 1.9% steigen. Das gibt einen realen Lohnverlust von 0.7%.,de,2022-03-20 11:21:07+00:00,34,25716,3795,49374,8,0,8,2022-05-07 11:06:56
1492,1505519258410827785,2737964182,"@bruns_hauke @MadSozi Habe das bisher nur gelesen mit Bezug auf den englischsprachigen Raum, wo “the” eine Abwertung darstellt. “Der” Irak, “die” Schweiz und “der” Iran sind in Deutschland ja gängige Bezeichnungen für souveräne Staaten",de,2022-03-20 12:18:57+00:00,2,650,866,10923,0,0,2,2022-05-07 11:06:56
1491,1505531499222908928,912817071075086336,"ich glaub der bundesrat will alte Märkte beleben. Zusammen mit Tourismus Schweiz. Und Gastrosuisse.
Sterbetourismus. Exit mit oder ohne Dignitas? ""Dying 4 Swiss Freedumb?"" Die neue Cash Cow. Oder Revival. Wir wissen ja, wie man mit Leichen im Keller Kohle macht. oder so.",de,2022-03-20 13:07:35+00:00,3,240,715,13881,0,0,0,2022-05-07 11:06:56
1490,1505560989143556102,1308959575,@this_is_JF @PierrePoilievre Mr “Canadian in Switzerland” who has no fucking clue the clownworld we are experiencing here as your expat mail in vote keeps the Trudeau cult of personality alive and well while he drowns us with overspending and the highest inflation rate in history.,en,2022-03-20 15:04:46+00:00,0,5774,1021,92924,0,0,0,2022-05-07 11:06:56
1489,1505585373350707203,15247533,"@IndianScooter @KyivIndependent No, they're making the exact same mistakes. Their captured territory is Swiss cheese just like ours was.
What we should have done different in Afg is mentor entrepreneurs instead of what we did with the economy.",en,2022-03-20 16:41:40+00:00,0,30325,31408,118283,0,0,1,2022-05-07 11:06:56
1488,1505613262527909902,1021107185810657280,"@mattlieb If inflation is really this bad convert your currency into Swiss Francs, doesn't have nearly as much volatility.",en,2022-03-20 18:32:29+00:00,0,12,51,277,0,0,0,2022-05-07 11:06:56
1487,1505637935802114052,256845384,@Futurical 60% of the world’s GDP.  You forgot Canada Japan Singapore Australia Switzerland and others.,en,2022-03-20 20:10:31+00:00,1,1692,1307,36645,0,0,0,2022-05-07 11:06:56
