,tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time,annotate_sent,annotate_person
1919,1.50058E+18,967383266,"@Voic6Indigenous @Captaincoby00 That's what I'm thinking. At Loblaws yesterday, 6 thin slices of domestic Swiss cheese went from $6.50 (already expensive) to $7.50. That's not inflation, that gouging pure and simple.",en,2022-03-06 21:10:16+00:00,11,2886,1830,53594,0,0,1,07/05/2022 11:20,-1,E
1918,1.50059E+18,307597768,"How to solve the #UkraineRussianWar in a rational world:

• Ukraine adopts Swiss like neutrality policy
• Open economy to all foreign investors
• Disarm offensive weaponry and allow autonomous regions to decide their own destiny

If this isn't a psyop, that's the only way out.",en,2022-03-06 21:59:27+00:00,6,295,445,3924,0,1,1,07/05/2022 11:20,0,E
1907,1.50075E+18,1.31225E+18,SWISS NATIONAL BANK SAYS  INFLATION ABROAD IS SIGNIFICANTLY HIGHER THAN IN SWITZERLAND. #News #Forex #INFLATION #SWISS,en,2022-03-07 08:42:13+00:00,3,5178,5,39133,0,0,0,07/05/2022 11:20,1,E
1905,1.50076E+18,28366310,"- CHF appreciation also reflects the inflation difference between Switzerland and other countries, inflation abroad is significantly stronger than in Switzerland

- CHF continues to be highly valued",en,2022-03-07 08:53:58+00:00,6,144533,63,380720,2,0,2,07/05/2022 11:20,1,E
1903,1.50077E+18,65518478,"SNB: Inflation abroad is significantly higher than in Switzerland

Is there an intervention soon ?
#CHF",en,2022-03-07 09:29:55+00:00,4,6879,882,48240,0,0,0,07/05/2022 11:20,-1,E
1888,1.50087E+18,2578457970,"In US dollar terms, the Russian economy has fallen from 11th largest to 20th in one month. From roughly the GDP of South Korea to about that of Switzerland.",en,2022-03-07 16:17:09+00:00,9,47824,48326,6928,3,1,0,07/05/2022 11:20,-1,E
1886,1.50087E+18,3732831677,"𝐄𝐔𝐑/𝐂𝐇𝐅 🇪🇺🇨🇭 𝐋𝐞𝐯𝐞𝐥𝐬

Very interesting relationship. Swiss franc was at 𝟕-𝐲𝐞𝐚𝐫 𝐡𝐢𝐠𝐡 versus the euro. 

▪️ $EURCHF at about 1⃣
▪️ The Swiss franc crossed parity at some point 

#MondayMotivation #currency #Forex #trading #CHF #EUR #business",en,2022-03-07 16:37:41+00:00,14,8666,9318,3471,1,1,0,07/05/2022 11:20,0,E
1875,1.50098E+18,283945602,"@KrautSource82 @ChrisFilmFan @NinjaNewfieCA @cbctom Of course they do you bloody idiot.
Look how much cash the sanctioned russian oligarchs have outside russia. That takes away money from ordinary russians.
It's the same here, it's not in the economy, it's outside of it. Offshore, in swiss banks, hidden, untaxed and unnecessary.",en,2022-03-07 23:56:23+00:00,3,2008,3159,16332,0,0,1,07/05/2022 11:20,-1,E
1855,1.50122E+18,8.18527E+17,"US spends 17% of GDP on medical services, next is Switzerland at 12%

The Netherlands &amp; Denmark spend 3.5% of GDP on long-term care, while US spends 1.5%

What does that extra LTC $$$ buy The Netherlands &amp; Denmark?

In part, it buys more home- and community-based services

2/",en,2022-03-08 15:24:31+00:00,9,9562,1185,1983,3,1,1,07/05/2022 11:20,0,E
1843,1.5013E+18,1418811426,"@ShahidaQureshi5 @lmranRiazkhan_ @OfficialDGISPR (2) uneducated not aware of world politics &amp; jahil, so USA UK Switzerland France  et al wound their tails in their little fingers(at same time allowing them 2steal plunder their own country &amp; invest in theirs (double benefit 4 them as they then had them in their grips 2 use 4ever",en,2022-03-08 20:56:15+00:00,4,2063,2087,56793,2,0,0,07/05/2022 11:20,-1,E
1839,1.50134E+18,1.40875E+18,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-03-08 23:15:16+00:00,40,44,6,12169,12,0,5,07/05/2022 11:20,0,E
1831,1.50145E+18,1.46078E+18,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-03-09 06:55:32+00:00,5,31,50,3253,1,0,0,07/05/2022 11:20,0,E
1824,1.50151E+18,1.50047E+18,"Gold price jumped because fiat money value fall down from war and inflation as well. What about Swiss franc?
#Ukraine️ #goldprice #usd",en,2022-03-09 10:56:02+00:00,3,69,956,350,2,0,0,07/05/2022 11:20,-1,E
1819,1.50158E+18,8.77705E+17,"*GLAPINSKI: POLAND TO TALK WITH SNB TO EXTEND SWISS FRANC SWAP

Wonder why?",en,2022-03-09 15:23:45+00:00,8,6939,867,15969,0,0,1,07/05/2022 11:20,0,E
1785,1.50195E+18,1413027896,"Real Central Bank Rate (rate minus inflation)
Turkey: -40.7%
Argentina: -8.2%
US: -7.8%
Eurozone: -6.3%
Poland: -5.7%
Czech: -5.4%
Denmark: -5.4%
UK: -5.0%
Thailand: -4.8%
Canada: -4.6%
Sweden: -3.7%
Australia: -3.4%
Swiss: -3%
Korea: -2.5%
India: -2.0%
Mexico: -1.3%
Japan: -0.6%",en,2022-03-10 15:58:33+00:00,180,392527,120,24420,72,8,6,07/05/2022 11:20,0,E
1761,1.50209E+18,254062920,"@RBReich In the latest life expectancy tables, US is 46th, with men and women living 4 years or more less than those in Australia, Spain, Switzerland, Singapore, Italy and others,despite spending much more of GDP on healthcare. The US system only works well for the really rich.",en,2022-03-11 01:26:55+00:00,7,36,100,3897,2,0,0,07/05/2022 11:20,-1,E
1758,1.50217E+18,1.3229E+18,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard-earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-03-11 06:46:51+00:00,7,25,147,1983,6,0,4,07/05/2022 11:20,0,E
1752,1.50219E+18,555370896,"15 of the Top Twenty economies are outside the EU.

United States
China
Japan
United Kingdom ⬅️
India
Canada
South Korea
Russia
Brazil
Australia
Mexico
Indonesia
Iran
Saudi Arabia
Switzerland

IMF, nominal GDP, latest.",en,2022-03-11 07:57:39+00:00,30,65577,5168,380048,13,2,0,07/05/2022 11:20,0,E
1734,1.50227E+18,8.90214E+17,"These cross-border payments are possible thanks to Jarvis Network's ecosystem: fiat on and off-ramp, fiat-backed stablecoins, concentrated liquidity AMMs, and our own on-chain Forex!

We already helped move funds to and from Canada, France, Switzerland, Nigeria, and Japan.

9/10",en,2022-03-11 13:01:52+00:00,7,17293,110,2246,0,0,1,07/05/2022 11:20,1,E
1731,1.50229E+18,1.26293E+18,"Innocent people are dying, again. Putin and zelensky are bad guys. America needs to focus on America  that’s falling apart. Inflation is surging. Freedom is being stolen right before our eyes. Border continues to look like Swiss cheese. J A b side effects are being ignored. Mess.",en,2022-03-11 14:19:57+00:00,6,3013,3321,45599,0,0,4,07/05/2022 11:20,-1,E
1717,1.50234E+18,1.14201E+18,@WeekendInvestng Because US &amp; Europe can confiscate your Forex Reserves at will. Infact we should bring back our Gold Reserves from Switzerland as well. Every critical thing should be in India including data. De globalization is the new trend.,en,2022-03-11 17:34:45+00:00,8,10,41,573,0,0,0,07/05/2022 11:20,-1,E
1711,1.50242E+18,1.45352E+18,@CanadianPolling Wait till years more of ridiculous inflation cnds will flip easily to poilievre Swiss model of governing,en,2022-03-11 22:59:48+00:00,6,13,128,334,0,0,1,07/05/2022 11:20,-1,E
1707,1.50247E+18,22307765,"Even with the same pandemic, high oil prices, and supply chain disruptions as the US, annual inflation is only 0.5% in Japan, 1.6% in Switzerland, 2.9% in France, and 3.6% in Korea vs. 7.5-8% in the US. Maybe the difference is America's monetary/fiscal policy? @wesbury",en,2022-03-12 02:07:24+00:00,1192,24889,1955,38168,375,30,35,07/05/2022 11:20,-1,E
1703,1.50258E+18,1.4664E+18,"@spectatorindex Russia's GDP is similar to Texas's.

Them invading Switzerland/Finland will lead their own economy to doom.",en,2022-03-12 09:35:59+00:00,4,1858,154,9961,0,0,2,07/05/2022 11:20,-1,E
1702,1.50264E+18,268636316,"GENEVA, March 12 (Reuters) - Swiss banks are giving hourly updates on progress in implementing sanctions against Russian individuals and companies, Economy Minister Guy Parmelin said, and the government intends to report soon on the amount frozen.",en,2022-03-12 13:45:44+00:00,177,52420,1658,14284,64,4,5,07/05/2022 11:20,0,E
1693,1.5027E+18,1.0414E+18,@quaker_boats Invest in a Swiss Army knife.,en,2022-03-12 17:17:21+00:00,4,43296,39991,26839,0,0,0,07/05/2022 11:20,0,E
1683,1.50279E+18,1.41443E+18,"Only Turkey, Argentina, Brazil and Russia have an inflation rate worse then ours. 

Our inflation rate is three times worse then Switzerland and twice as bad as France. 

So yea, this is Biden’s fault.",en,2022-03-12 23:47:38+00:00,29,62603,4486,125876,8,0,1,07/05/2022 11:20,-1,E
1678,1.5029E+18,58377339,@Dennis_Porter_ Switzerland 🇨🇭 - SNB (Swiss National Bank) will likely also be the first central bank of major financial economy to put #Bitcoin the balance sheet,en,2022-03-13 06:57:45+00:00,79,3534,1344,690,1,0,9,07/05/2022 11:20,1,E
1676,1.50291E+18,9.78564E+17,"@RichardByworth @Dennis_Porter_ Why not? Switzerland is open minded towards Bitcoin, and the SNB was one of the first central banks to buy shares of Facebook and other tech companies. Might as well buy some Bitcoin soon.",en,2022-03-13 07:24:47+00:00,9,110,475,1908,0,0,1,07/05/2022 11:20,1,E
1675,1.50294E+18,33827440,"Umana Umana
Fortune Savings &amp; loans
Planwell
Nospecto 
Loom
Ultimate cyclers
MMM
Twinkas 
EatRich
Thinks
Cashseed
MBA Forex
Benignant Forte
Chinmark 
Imagine Global
Insha Allahu 
Lifesavers
Clarrita 
Swiss Golden

There will be more in the future. Nigerians &amp; get rich quick 🤣",en,2022-03-13 09:49:11+00:00,9,3215,1165,317482,5,2,7,07/05/2022 11:20,0,E
1667,1.50301E+18,72377367,"@euromove It's working perfectly well except where we anticipated cooperation from EU and thats the element that needs a radical rethink. Economy booming, jobs rocketing and world standing on the up. We need to do as the Swiss do and keep EU as far away as possible.",en,2022-03-13 14:10:02+00:00,14,1420,1916,53485,5,0,0,07/05/2022 11:20,1,E
1660,1.50304E+18,366851862,"In the short term inflation can be caused by non-monetary factors

Much is being said about inflation at a time when almost all commodites are experiencing a formidable simultaneous supply shock and where inflation is felt everywhere, even Switzerland is having inflation.",en,2022-03-13 16:07:43+00:00,6,36679,87,50996,1,0,1,07/05/2022 11:20,-1,E
1655,1.50307E+18,1.45181E+18,"@RoofHanzo Well, several russian billionaires are trying to liquidate their BTC holdings into cash through swiss brokers and then invest this money in Dubai. One of them asked if there is a way how to quickly sell 125 000 BTC's.",en,2022-03-13 18:18:35+00:00,5,0,19,57,0,0,7,07/05/2022 11:20,0,E
1643,1.50316E+18,103375095,"@laurence_burris I was born in Sweden. Grew up during the disaster of the Democratic Socialist experiment in the 1970-80s. Swedes poorer, currency debased a factor of 10 compared to Switzerland. Inflation near double digits. Small biz destroyed. So I know the reality, you believe the myth.",en,2022-03-14 00:08:26+00:00,9,8898,5762,248842,3,0,1,07/05/2022 11:20,-1,E
1638,1.50327E+18,460288171,"SWISS PREMARKET:

$SMI +0,28%
$SMIM +0,28%

$CSGN +0,4%
$NOVN +0,5% (product news)
$UBSG +0,4%

$BEAN +1,7% (broker call)
$UBXN +1,2% (broker calls)

Most other shares somewhat higher traded so far. Only a few movers seen.",en,2022-03-14 07:07:15+00:00,3,5123,297,21107,1,0,0,07/05/2022 11:20,0,E
1630,1.50329E+18,1.41195E+18,@OliveiraHalley @InstaNewsAlerts What a weird comment. Germany finally plans to spend 2% of GDP to fulfill NATO requirements. The F-35 lightning is state of the art 5th gen airplane. The Swiss and Fins are of the same opinion.,en,2022-03-14 08:58:44+00:00,3,5,134,55,0,0,1,07/05/2022 11:20,0,E
1610,1.50345E+18,1.36229E+18,"@Dennis_Porter_ Question: if u take 1,000 USD to buy Swiss Francs, u pay tax on its appreciation/depreciation? How is that measure? On an hourly basis? On a seconds basis? Daily basis? BTC is legal tender. So it’s a currency, NOT A SECURITY. It’s pointless and ilegal to tax BTC.",en,2022-03-14 19:20:37+00:00,50,191,1782,16526,1,0,14,07/05/2022 11:20,-1,E
1589,1.5038E+18,1.37712E+18,"to invest in other countries.

 One cryptocurrency company has been inundated with requests from Swiss brokers to liquidate $2 billion or more of shareholdings.",en,2022-03-15 18:22:53+00:00,5,620,501,2061,1,0,0,07/05/2022 11:20,0,E
1584,1.50385E+18,26812429,"@INArteCarloDoss Inflation hedge. People wanted hard assets instead of cash.  Plus, Florida became the Switzerland of USA.  The state that didn't really shut down and has been back to normal for TWO years.",en,2022-03-15 21:26:29+00:00,3,103,331,1415,0,0,0,07/05/2022 11:20,0,E
1575,1.50399E+18,460288171,"SWISS PREMARKET:

$SMI +1,43%
$SMIM +1,63%

$CSGN +2,3%
$LOGN +1,8% (US trading)
$ROG +1,6% (product news)
$UBSG +2,3%

$COTN +1,9%
$BAER +1,9%
$KNIN +2,4% (broker call)
$LEON +4,9% (broker call)
$LISP +2,1% (broker call)
$TEMN +1,9%
$VACN +1,9%

Other shares also up.",en,2022-03-16 07:07:14+00:00,4,5123,297,21107,1,0,0,07/05/2022 11:20,0,E
1565,1.50408E+18,2919445269,@MubangiziEmmy @KOmukungu @jolwanga These republican guys steal u &amp; invest in swiss banks. Constitutional monarchies are different.,en,2022-03-16 12:42:30+00:00,4,689,456,17325,0,0,0,07/05/2022 11:20,-1,E
1556,1.50417E+18,397156198,"Your occasional reminder that Russia's GDP (pop. 144 million) is smaller than that of Italy (59 million), only a little bit larger than that of South Korea (51 million), and only twice that of Switzerland (8 million). Or it was, before the Putin Imperial Fascist Follies.",en,2022-03-16 19:06:28+00:00,3,1109,2049,4432,0,0,1,07/05/2022 11:20,-1,E
1554,1.50419E+18,245458261,"@Max_Fisher Being Swiss, if my advise to Ukraine would be: Go for the our model of neutrality. It's safe, you can be de facto ally of the West, and it's good for the economy...",en,2022-03-16 20:03:30+00:00,4,2587,1993,11630,0,0,5,07/05/2022 11:20,1,E
1550,1.50423E+18,1478689148,"@PersuasivePR @nikkiho01568980 @john_sipher @bouquetofkisses Forget the registry, it'll be in a shell corporation. Locals know, somewhere. Swiss reporters should be digging it out but there's a strongly ingrained ethic of privacy and non-interference. After all, hosting of rich people is key to the Swiss economy, in banking and otherwise.",en,2022-03-16 22:52:57+00:00,6,22840,4906,182844,0,0,2,07/05/2022 11:20,1,E
1541,1.50437E+18,1.44749E+18,"@sandhu_hamid @aqeelanjumpk @neelofer23 @_Jasmine001 @Rose96698479 @ilyashussain67 @_GrumpySoul @JavaidShaikh14 @RealJinn @walya_khan @qaispoint @Manzoor01162219 @RoxyMahel @AmityZN @mohsinmalvi19 @Ghareebpehlay @alibaba_2_chor @roseflourish_13 @saranoo14119598 @AmbzJehangir @ABBASJAFREE @AnjumFarooqui03 @Sheeba_Ali15 @Fazalur78189200 @MuhamadAfzalECP @pakchap @ahmadchahbon @AbrarGulshan @JKDubai1 @Gladiator1000s @javiqbal09 @FaridaOkhari @yusafzai313 @MaryamK30720965 @sab_insan_hain @SHMirza2 @ADVumeransari @MrNaassir @ernanabilla @ImranKhanPTI @ss @mohsinmalvi191 @100 @Avenger1821 @rameez189 Exactly , then politicians started looted and corruption perfectly put the country and nation in poverty &amp; self created  inflation to fulfil their own bank balances or Swiss acounts.",en,2022-03-17 08:03:27+00:00,5,1223,1698,22458,3,0,1,07/05/2022 11:20,-1,E
1536,1.50444E+18,28489821,"Swiss bank Credit Suisse has upgraded Chinese stocks to 'overweight' following a recent commitment by the country's policymakers to support the economy.

“We think that Chinese equities offer attractive upside potential, with valuations still depressed.”",en,2022-03-17 12:44:17+00:00,40,60548,423,54302,5,0,3,07/05/2022 11:20,0,E
1534,1.50444E+18,1413027896,"Real Central Bank Rate (rate minus inflation)
Turkey: -40.4%
Argentina: -9.8%
US: -7.5%
Czech: -6.6%
Eurozone: -6.3%
Denmark: -5.4%
Canada: -5.2%
Poland: -5.0%
UK: -4.8%
Thailand: -4.8%
Sweden: -4.3%
Australia: -3.4%
Swiss: -3%
Korea: -2.5%
India: -2.1%
Mexico: -1.3%
Japan: -0.6%",en,2022-03-17 13:04:46+00:00,169,392527,120,24420,54,8,8,07/05/2022 11:20,0,E
1525,1.50454E+18,1081117009,"@Denys_Shmyhal @Nestle Russia has 1/2 the GDP of California.

So, how much revenue will Nestle keep in supplying Russia vs. losing just 10% in the US, UK, and EU do to a boycott.

Surely they teach math in Switzerland?",en,2022-03-17 19:12:42+00:00,8,167,1381,1677,0,0,1,07/05/2022 11:20,-1,E
1503,1.50483E+18,2179477597,"@john_the_wise @visegrad24 Ireland or Switzerland are surrounded by NATO and seem to be doing fine.(with way more gdp/capita and life expectancy than the average Russian). NATO is also ""up to the borders"" of Sweden and it is doing fine too.

How strange. 🤔",en,2022-03-18 14:58:35+00:00,30,480,386,2070,0,0,0,07/05/2022 11:20,1,E
